"id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365","number_of_reviews_ltm"
"12783747","Quiet Retreat","25720924","Kate","77","Kedron - Gordon Park","-27.40926","153.03052","Private room","68","5","9","2024-04-04","0.09","1","88","2"
"12798649","studio close to city and airport","69725156","Ya Wen (Lily)","146","Wavell Heights","-27.39853","153.04031","Private room","60","2","262","2024-05-21","2.69","1","337","50"
"12799584","Hawthorne on The Park","5216014","Michael","64","Hawthorne","-27.46409","153.06197","Entire home/apt","237","1","284","2024-04-10","2.95","4","309","27"
"11601274","Self contained . Bedroom, lounge &kitchenette","58419132","Aaneta","151","Wishart","-27.54872","153.1064","Entire home/apt","100","7","0",NULL,NULL,"1","179","0"
"12086853","Master bedroom 5kmCBD (AIRPORT)","37444252","Renee And Kylie","154","Wooloowin - Lutwyche","-27.4167","153.04759","Private room","150","7","0",NULL,NULL,"1","358","0"
"12860658","Comfortable private apartment South Brisbane","70298638","Marilyn","74","Kangaroo Point","-27.48212","153.0392","Entire home/apt","190","2","204","2024-05-18","2.09","1","142","24"
"13064069","Penthouse Cabin in resort-style Holiday Park","56413524","Brisbane Holiday Village","50","Eight Mile Plains","-27.5693","153.09377","Entire home/apt","363","4","11","2023-05-29","0.12","2","111","0"
"13102308","Stylish Queenslander Home with Pool","42353716","Paul","78","Kelvin Grove - Herston","-27.443","153.01258","Entire home/apt","650","14","2","2016-10-02","0.02","1","38","0"
"13145145","2BD Unit in Milton near CBD, businesses, hospitals","71667105","Jan","107","Paddington - Milton","-27.47465","153.00339","Entire home/apt","140","2","319","2024-04-26","3.33","1","228","69"
"13163367","Keeping Cool on Connor","73511490","Uptown","58","Fortitude Valley","-27.4557","153.03725","Entire home/apt","223","1","40","2024-05-02","0.43","7","327","5"
"13163381","Round About Bulimba","73511490","Uptown","24","Bulimba","-27.45298","153.06107","Entire home/apt","375","1","32","2024-02-25","0.33","7","352","5"
"13163383","Oxford Steps","73511490","Uptown","24","Bulimba","-27.45143","153.05546","Entire home/apt","207","1","31","2024-05-20","0.33","7","347","6"
"13268334","3 Bd Relaxing Retro Apartment on the River","74743976","Lyn","147","West End","-27.48949","153.00578","Entire home/apt","420","30","64","2022-11-28","0.66","1","114","0"
"13289783","1 Bedroom with free parking convenient location","74983772","Sophia","74","Kangaroo Point","-27.47796","153.04012","Private room","100","1","41","2024-05-31","1.64","7","364","17"
"13317559","Kilbirnie","75293787","Ian","146","Wavell Heights","-27.39389","153.05576","Entire home/apt","85","1","551","2024-05-24","6.13","2","315","114"
"13348043","Central Cottage - Beautiful home Toowong Brisbane","34883700","Caroline","140","Toowong","-27.48926","152.98919","Entire home/apt","259","3","127","2024-05-20","1.32","1","87","21"
"13353266","The Moreton Mansion - Tangalooma- Moreton Island","75712331","Ken","93","Moreton Island","-27.17983","153.37675","Entire home/apt","1229","4","86","2024-05-19","0.92","1","158","16"
"13363566","1 bedroom Queenslander free parking near the city","74983772","Sophia","74","Kangaroo Point","-27.47586","153.0402","Private room","120","1","24","2024-05-18","0.26","7","365","6"
"13455112","Milton Mews Blue Studio. Auchenflower. Pets","4206298","Jennifer","9","Auchenflower","-27.47322","152.98918","Entire home/apt","125","28","12","2024-04-21","0.2","18","314","4"
"13714994","Self contained unit close to transport and shops","80119079","David","77","Kedron - Gordon Park","-27.4133","153.0332","Entire home/apt","135","2","126","2024-05-19","1.31","1","124","7"
"13779324","MORDEN HOUSE WITH A HEATED SWIMMING POOL","78568846","Shaz","92","Moorooka","-27.54022","153.01484","Entire home/apt","334","3","108","2024-05-21","1.13","1","263","25"
"13849413","Peaceful inner-city apartment","9896884","Anna","107","Paddington - Milton","-27.46464","153.00128","Entire home/apt","89","7","14","2024-04-25","1.22","1","22","14"
"13902813","Keona Grove Home","82422084","Claire","89","McDowall","-27.39078","152.98637","Entire home/apt","269","3","112","2024-05-23","1.18","4","315","19"
"13916278","Your own garden cottage, handy to everything","11053273","Gabrielle And David","91","Mitchelton","-27.41789","152.97425","Entire home/apt","111","3","81","2024-06-03","0.85","1","125","46"
"13980730","Malabar","83400613","Carolyn","156","Wynnum West - Hemmant","-27.44614","153.15543","Entire home/apt","87","2","157","2024-05-31","1.7","1","341","13"
"14030944","The Terrace 4 Bedroom upstairs apartment","48848739","Helen","155","Wynnum","-27.4367","153.16186","Entire home/apt","250","4","106","2024-05-07","1.11","3","302","9"
"14100373","Tropical Oasis in Kangaroo Point","29618609","Peter","74","Kangaroo Point","-27.47008","153.03853","Entire home/apt","135","30","473","2024-04-15","5.07","4","136","10"
"14125893","1BD Entire Garden view Self-contained Apartment","50845468","Fiona","9","Auchenflower","-27.47888","152.99648","Entire home/apt","174","5","30","2023-12-04","0.32","17","181","3"
"14224775","Air con w private bathroom Paddington","10061032","Lisa","107","Paddington - Milton","-27.45857","153.0069","Private room","129","1","235","2024-04-28","2.47","2","365","32"
"14267606","Edward Lodge - Charming Double Room with Style","84367375","Phillip","99","New Farm","-27.46949","153.04739","Private room","239","1","39","2022-04-17","0.41","1","351","0"
"14361332","Self-Contained Villa 3kms Brisbane CBD","88062226","Jantine","153","Woolloongabba","-27.49336","153.03666","Entire home/apt","138","2","115","2024-02-12","1.21","1","361","6"
"14479632","Quality and comfort near Lone Pine Koala Sanctuary","88049718","Barry & Lynn","56","Fig Tree Pocket","-27.529114","152.96701","Entire home/apt","225","2","106","2024-05-27","1.22","3","112","7"
"14507243","Lovely one bedroom flat in Bayside Manly West","6827327","Claudia","87","Manly West","-27.47389","153.16413","Entire home/apt","75","4","127","2024-06-01","1.34","1","48","9"
"14636991","Lone Pine Lodge - great for business, family, pets","5989897","Kate","7","Ashgrove","-27.43213","152.98954","Entire home/apt","199","2","107","2024-05-05","1.14","3","316","20"
"14674411","Private Greenslopes house 2Bdr for you to enjoy!","85980641","Carolyn","68","Holland Park","-27.51304","153.05471","Entire home/apt","210","1","9","2024-04-14","1.7","1","200","9"
"13961464","City Stay-Executive 1.5 Bedroom","83183834","John","101","Newstead - Bowen Hills","-27.4517008","153.0354542","Entire home/apt","149","21","0",NULL,NULL,"1","358","0"
"14780649","Gorgeous & Convenient Apartment","44158957","Angela","49","East Brisbane","-27.4799","153.04146","Private room","96","1","55","2024-06-02","0.66","2","73","30"
"14795531","南北通透交通便利独栋","50353108","Rosy","119","Salisbury - Nathan","-27.55269","153.0676","Private room","94","1","11","2024-05-18","0.48","2","365","4"
"14850843","Quiet home 30 minutes drive from gold coast","24969474","Yohana","132","Sunnybank Hills","-27.59525","153.06292","Private room","80","1","25","2020-03-09","0.32","3","152","0"
"14873823","Private Cottage - self contained! Very private.","38029254","Mark","117","Rocklea - Acacia Ridge","-27.55743","153.01838","Entire home/apt","86","4","93","2024-02-25","0.99","4","365","9"
"14901302","Relaxing, comfortable and safe!","12254267","Jise","136","The Gap","-27.42867","152.93864","Private room","96","3","8","2023-06-08","0.13","1","343","1"
"14901388","Modern home with 3 bedrooms  on split levels","93552515","Anjeleen","151","Wishart","-27.55035","153.10048","Private room","300","3","4","2019-12-04","0.07","2","41","0"
"14939552","Lambert House, Lower Level","4206298","Jennifer","74","Kangaroo Point","-27.47583","153.03824","Entire home/apt","350","28","5","2022-05-09","0.07","18","296","0"
"14987546","SOUTH BANK - IN THE HEART OF SOUTH BRISBANE","94468198","Helen King","125","South Brisbane","-27.48054","153.02279","Entire home/apt","158","1","648","2024-05-26","6.9","5","157","94"
"15009089","Spare bedroom & bathroom in relaxing neighbourhood","67279529","Julian","61","Grange","-27.42158","153.02154","Private room","34","2","43","2022-03-06","0.51","1","68","0"
"15075090","Peaceful Retreat","61481611","Jennifer","143","Upper Mount Gravatt","-27.55092","153.08899","Private room","49","7","32","2024-05-20","0.34","3","22","2"
"15075550","Peaceful Haven","61481611","Jennifer","143","Upper Mount Gravatt","-27.55174","153.08916","Private room","49","2","18","2024-05-07","0.19","3","22","1"
"15114617","5 Min walk to GPH! Private, ground floor Apartment","3418278","Julia","62","Greenslopes","-27.510089874267575","153.0469207763672","Entire home/apt","139","2","186","2024-05-20","2.02","1","120","37"
"15137474","Beautiful & spacious apartment to rest & relax!","1667928","Linda","64","Hawthorne","-27.46747","153.06166","Entire home/apt","106","1","3","2017-03-02","0.03","1","358","0"
"15185569","Keona Grove Home 2","82422084","Claire","89","McDowall","-27.39049","152.98587","Entire home/apt","269","3","150","2024-05-20","1.64","4","247","27"
"15186570","Brisbane Oasis!","73074180","Grant","42","Coorparoo","-27.48938","153.05617","Entire home/apt","240","4","190","2024-05-20","2.03","1","145","17"
"15209419","Spacious 1 bed  flat near Uni with courtyard","94260933","Fiona","129","St Lucia","-27.50351","153.00403","Entire home/apt","75","2","102","2024-04-17","1.1","1","188","22"
"15257931","Great Auchenflower Studio","47819171","Scott","9","Auchenflower","-27.46925","152.99336","Entire home/apt","71","4","110","2024-05-01","1.19","1","177","14"
"15291511","Queenslander in the Green!","32526311","Josephine","124","Sherwood","-27.53522","152.97725","Entire home/apt","105","2","147","2024-05-27","1.63","2","141","29"
"15317033","Lovely unit, close to train, airport and shopping","94092712","Adam","105","Nundah","-27.40319","153.06615","Entire home/apt","150","3","31","2024-05-31","0.59","1","57","26"
"15329930","1BR city apartment close to everything","97711994","Lisa","21","Brisbane City","-27.46628","153.01575","Entire home/apt","137","1","727","2024-05-23","7.79","1","213","110"
"15331018","Easy Simple Central Location Queenslander Room 1","74983772","Sophia","74","Kangaroo Point","-27.47721","153.03838","Private room","140","1","29","2023-08-18","1.12","7","181","7"
"15358935","Studio apartment in the heart of Graceville","1235417","Leanne","36","Chelmer - Graceville","-27.52257","152.9847","Entire home/apt","75","4","124","2024-06-02","1.35","1","171","23"
"15424194","Large modern room, Queen bed, 5k's to CBD","14568078","Mark And Gayle","28","Cannon Hill","-27.46475","153.08373","Private room","86","1","363","2024-05-28","3.95","1","247","52"
"15435538","Cozy cobalt room in central west end","25774157","Ruby","147","West End","-27.48203","153.0083","Private room","63","4","68","2023-09-15","0.73","4","356","3"
"15472361","A wonderful studio apartment","72200991","Jennifer","107","Paddington - Milton","-27.46015","153.00209","Entire home/apt","199","2","60","2020-01-05","0.68","1","5","0"
"15514165","Modern Elegant Cottage 4Br near PA Hospital","4458068","Jemma","5","Annerley","-27.51539","153.02768","Entire home/apt","260","1","539","2024-06-02","5.91","2","280","68"
"15535836","Peaceful Quiet, 2 Bedroom Guest House","99937486","Dawn","44","Darra - Sumner","-27.56301","152.92906","Entire home/apt","120","4","94","2024-05-21","1.02","1","230","25"
"15554700","Perfectly Central 2 Bedroom Apartment & Office","72422081","David","58","Fortitude Valley","-27.45468","153.03193","Entire home/apt","191","1","220","2024-05-20","2.47","1","302","56"
"15617488","Spacious, modern and quiet St Lucia townhouse","15497035","Melissa","129","St Lucia","-27.49569","152.99666","Entire home/apt","146","7","40","2023-12-28","0.43","1","64","8"
"15634867","Charming studio with modern conveniences","100826481","Christine","149","Wilston","-27.43093","153.02291","Entire home/apt","104","7","283","2024-05-27","3.1","1","297","19"
"15688517","Best Views in Brisbane - why stay in the city?!?!","1331504","Sharyn","155","Wynnum","-27.43837","153.17452","Private room","110","1","153","2024-05-21","1.78","1","85","9"
"15345082","Golf Course and inner city living.","35746239","Michelle","136","The Gap","-27.44321","152.95673","Private room","180","7","0",NULL,NULL,"1","179","0"
"15557139","Lovely Home with Private Pool","78546298","Ammar","51","Enoggera","-27.41653","152.99636","Private room","96","1","0",NULL,NULL,"1","91","0"
"15710695","Dolphinview  House,  sleeps 17 in total comfort","23505999","Wolfgang","93","Moreton Island","-27.18102","153.37505","Entire home/apt","1400","4","22","2024-01-20","0.25","3","312","2"
"15750926","Charming Heritage  Queenslander DULILI
Experience the full experience of living in a beautifully restored Queenslander.","24878855","Nins","146","Wavell Heights","-27.39717","153.0563","Private room","160","1","2","2023-08-13","0.03","1","157","1"
"15838654","Cosy room with walkable distance to Garden city!","102577451","Shelia","85","Macgregor (Qld)","-27.56968","153.07686","Private room","48","21","29","2024-03-30","0.33","2","72","4"
"15846606","Peaceful Dreams","61481611","Jennifer","143","Upper Mount Gravatt","-27.55064","153.08785","Private room","49","2","15","2024-05-28","0.16","3","157","1"
"15860236","Waterfront CBD Prestige Apartment 2Beds","72381646","Mez","58","Fortitude Valley","-27.46173","153.03282","Entire home/apt","350","2","137","2024-05-20","1.5","1","222","9"
"15990056","One Bedroom Self-contained Apartments","50845468","Fiona","140","Toowong","-27.48099","152.99693","Entire home/apt","213","7","4","2023-11-07","0.11","17","91","3"
"16020269","Lovely Summit Apartment - Views & FREE Parking","79599361","Ken","126","Spring Hill","-27.46195","153.02206","Entire home/apt","150","10","78","2024-05-26","0.86","1","166","5"
"16032325","Comfy , Quiet and convenient. Gregg's on Birdwood.","82219625","Gregg","69","Holland Park West","-27.52205","153.05525","Entire home/apt","88","1","301","2024-06-06","5.51","1","27","73"
"16032624","Home amongst the gum trees in Pullenvale","104307097","Annette","110","Pinjarra Hills - Pullenvale","-27.53038","152.89938","Entire home/apt","150","1","275","2024-06-03","3","1","76","30"
"16070608","Best bedding, private bathroom with Bath Shower","104693712","Mark And Michelle","28","Cannon Hill","-27.464485","153.090134","Private room","95","1","210","2024-06-04","2.32","1","144","47"
"16071428","Quiet Getaway in Inner City Brisbane","3744656","Leonie","111","Red Hill (Qld)","-27.45474","153.00821","Entire home/apt","120","2","95","2024-06-01","1.05","1","89","12"
