"id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365","number_of_reviews_ltm","license"
"8833997","Absolute luxury riverside living in inner Brisbane","29265685","Deborah",NULL,"West End","-27.48358","153.00006","Entire home/apt","200","5","96","2024-04-29","0.94","1","193","12",NULL
"8846410","3 B/room luxury Apartment sleeps 7 max","23505999","Wolfgang",NULL,"Moreton Island","-27.17881","153.37454","Entire home/apt","687","6","41","2023-12-19","0.4","3","331","2",NULL
"8923482","The Tango Room, peaceful, quiet, welcoming.","16647096","Annie",NULL,"Bardon","-27.46065","152.97404","Private room","101","4","2","2024-05-18","0.42","2","70","2",NULL
"8974486","MILTON MEWS TOWNHOUSE2 Auchenflower A RYLANCE HOME","4206298","Jennifer",NULL,"Auchenflower","-27.47319","152.98895","Entire home/apt",NULL,"28","14","2021-09-28","0.14","18","347","0",NULL
"9033959","2 Bed Apartment. Level 32.","47155022","Nader",NULL,"Brisbane City","-27.47233","153.02786","Private room","145","180","3","2015-11-11","0.03","1","363","0",NULL
"9066508","Blue Monkey Cottage","16023954","Sylvie",NULL,"St Lucia","-27.50089","152.99547","Entire home/apt",NULL,"3","183","2023-12-14","1.9","1","0","11",NULL
"9177257","Cosy & Comfortable 1 Bed Apartment","47756591","Zach",NULL,"Seventeen Mile Rocks - Sinnamon Park","-27.55721","152.94252","Entire home/apt","108","12","39","2024-04-30","1.27","1","137","14",NULL
"9189368","Luxury living in Kangaroo Point","29618609","Peter",NULL,"Kangaroo Point","-27.46823","153.03592","Private room","106","2","308","2024-06-02","3.11","4","69","36",NULL
"9202679","Studio Apartment Taringa - Close to CBD & UQ","4020194","Dave",NULL,"Taringa","-27.49101","152.9808","Entire home/apt","95","5","106","2024-04-27","1.02","2","132","14",NULL
"9203283","1 bedroom in a three bedroom townhouse","47869965","Xuanyu",NULL,"Kedron - Gordon Park","-27.41341","153.0236","Private room","68","3","31","2024-04-27","1.15","1","77","17",NULL
"9224682","Brookfield Cottage - Discount Available","46537783","Tessa",NULL,"Brookfield - Kenmore Hills","-27.49249","152.90592","Entire home/apt","114","21","34","2024-04-05","0.33","1","218","2",NULL
"9417386","Peaceful and lovely Queenslander House","14913063","Ratih And Selby",NULL,"Mitchelton","-27.42033","152.97491","Private room","99","1","21","2024-03-25","0.38","1","86","7",NULL
"9501463","Spacious room for Female","4652567","Ling Linda",NULL,"Calamvale - Stretton","-27.62944","153.04067","Private room","45","2","21","2024-04-25","0.22","1","212","9",NULL
"9576889","Modern Apartment | Steps from Westfield Shopping","27611418","Milly",NULL,"Chermside","-27.386934581447576","153.0276582017541","Entire home/apt","162","1","71","2024-05-18","3.11","1","293","49",NULL
"9579054","Kick back in the private bush spa!","2725619","Andrea",NULL,"Tarragindi","-27.53607","153.04726","Private room","120","3","69","2024-03-12","0.67","5","307","4",NULL
"9579378","Tarragindi Air bnb 4 bedroom 2 bath","2725619","Andrea",NULL,"Tarragindi","-27.53707","153.04733","Private room","314","4","75","2024-05-27","0.73","5","331","4",NULL
"9579701","Leafy and Private river precinct","2472909","Suzanne",NULL,"Yeronga","-27.51391","153.00561","Entire home/apt","80","7","158","2024-05-30","1.52","1","111","7",NULL
"9601472","Bougainvillea House for families, Wynnum 3 BR","49675364","Christine",NULL,"Wynnum","-27.44635","153.17277","Entire home/apt","220","5","18","2023-08-15","0.19","2","159","3",NULL
"9601934","Beautiful 4 Bedrooms near Southbank, Beach & CBD","49675364","Christine",NULL,"Highgate Hill","-27.48918558591597","153.02045518603202","Entire home/apt","260","6","6","2024-05-23","0.78","2","36","6",NULL
"9616814","All you need 2:Best Value,Quality AC RM,Close 2CBD","1422218","Efrat",NULL,"West End","-27.48281","153.00595","Private room","120","300","7","2018-05-14","0.08","2","365","0",NULL
"9653665","Queenslander studio close to PA Hospital &Qld Uni","49905123","Colin",NULL,"Annerley","-27.50215","153.03017","Private room","128","3","21","2024-05-19","0.2","1","90","5",NULL
"9699846","Spacious Townhouse in Red Hill","50090114","Jeanette",NULL,"Red Hill (Qld)","-27.45426","153.00134","Entire home/apt","165","3","76","2024-05-20","0.73","1","161","8",NULL
"9737414","Brisbane's Beautiful Bayside","50239348","Eric",NULL,"Manly - Lota","-27.45023","153.18544","Entire home/apt","650","3","9","2020-01-08","0.09","1","0","0",NULL
"9737507","Amazing room and private bathroom","41670158","Catalina",NULL,"St Lucia","-27.49282","153.00808","Private room","120","30","0",NULL,NULL,"1","365","0",NULL
"9760246","Breathtaking river & mountain views apartment","50335024","Ying",NULL,"South Brisbane","-27.472803134680216","153.01292652145983","Entire home/apt","244","3","4","2024-05-26","1.12","1","180","4",NULL
"9825890","'Matisse Room' - Room 3","50607546","Louise",NULL,"Hamilton (Qld)","-27.43233","153.07247","Private room","66","7","28","2024-03-11","0.29","3","278","5",NULL
"9843481","Super stylish and central, with a view!","50684660","Gertrude St",NULL,"Highgate Hill","-27.4886531829834","153.01905822753906","Entire home/apt","214","3","126","2024-06-02","1.23","1","117","19",NULL
"9865051","Across River To CityCentre Entire Unit 24/7 Entry.","24388357","Liz",NULL,"Kangaroo Point","-27.48172","153.03622","Entire home/apt","133","4","543","2024-05-20","5.25","1","266","55",NULL
"9883008","1BD Lovely Entire Self-contained Apartment","50845468","Fiona",NULL,"Auchenflower","-27.47912","152.99816","Entire home/apt",NULL,"4","36","2023-12-14","0.38","17","70","2",NULL
"9884660","Cool Flat - 2 Bed & Office","1564865","Roge",NULL,"West End","-27.48294","153.0108","Entire home/apt","186","2","83","2024-05-24","0.81","2","78","12",NULL
"9915797","Atrio Apartments; 2 Bed 2 Bath, Super Location!","50980594","Craig",NULL,"Fortitude Valley","-27.45983","153.03777","Entire home/apt",NULL,"3","15","2024-03-17","0.15","9","354","2",NULL
"9942796","Yeerongpilly Delight -  large private space","47583678","David And Marget",NULL,"Yeronga","-27.52322","153.02345","Private room","85","2","78","2024-05-26","0.76","1","31","20",NULL
"9959939","The Urban Shack Teneriffe","10440464","The Cohost",NULL,"Newstead - Bowen Hills","-27.45802","153.04897","Entire home/apt","193","1","240","2024-04-03","2.37","25","158","23",NULL
"9960256","Jacaranda House Garden Suite (2 bed)","51181578","Kelly",NULL,"Kenmore","-27.51167","152.95092","Entire home/apt",NULL,"1","39","2024-06-07","0.4","2","78","3",NULL
"9999610","""Sailors Rest"" Holiday House","51369897","Anita",NULL,"Manly - Lota","-27.47347","153.19283","Entire home/apt","259","21","14","2023-02-20","0.14","4","165","0",NULL
"10090617","Brisbane CBD 2BR modern apartment","3613317","Abbey",NULL,"Brisbane City","-27.47133","153.02666","Entire home/apt","221","1","185","2024-05-20","1.81","1","253","40",NULL
"10124000","Private Urban Oasis: 3 min to RBWH, 3.5km to CBD","51952289","Clarissa",NULL,"Windsor","-27.4283719201535","153.0304224204246","Entire home/apt","170","1","7","2024-06-02","1.62","1","148","7",NULL
"10176515","Manly Peninsular Holiday House","51369897","Anita",NULL,"Manly - Lota","-27.47347","153.19075","Entire home/apt","236","3","5","2023-10-06","0.29","4","148","3",NULL
"10178775","Bayview at Cowan Cowan  Moreton Island","23395016","Colleen",NULL,"Moreton Island","-27.12585","153.36726","Entire home/apt","448","3","37","2023-10-31","0.4","16","185","2",NULL
"10210698","Huge studio is available","52463800","Onkar",NULL,"Aspley","-27.3665993","153.0269225","Entire home/apt","121","1","39","2024-05-26","3.57","1","77","39",NULL
"10319607","John’s City Pad","49835961","John",NULL,"Fortitude Valley","-27.4565662","153.0317191","Entire home/apt","150","2","7","2024-04-28","0.77","1","26","7",NULL
"10342156","Lucy's - Private, Almost Hidden in the Green Space","5200189","Sue",NULL,"West End","-27.48304","153.00756","Entire home/apt","183","3","198","2024-05-20","1.95","2","175","21",NULL
"10345329","Charlotte's - Private, Quiet, Tall Trees and Green","5200189","Sue",NULL,"West End","-27.48228","153.00741","Entire home/apt","175","3","94","2024-05-20","0.93","2","171","20",NULL
"10392297","2 Bedroom 2 Bathroom apartment with View","51963189","Angela",NULL,"Newstead - Bowen Hills","-27.4478","153.0349","Entire home/apt",NULL,"2","79","2024-01-14","1.13","10","246","8",NULL
"10395426","Riverside Cottage","53400874","Linda",NULL,"Karana Downs","-27.55412","152.8205","Entire home/apt","90","7","66","2024-05-11","0.66","1","250","17",NULL
"10417292","Spacious modern double-story well situated home","53652632","Kirsty",NULL,"Camp Hill","-27.48507","153.08634","Private room","62","1","17","2021-05-16","0.17","1","157","0",NULL
"10420453","Studio Apartment","52437226","Robin",NULL,"Kedron - Gordon Park","-27.41238","153.02634","Entire home/apt","85","1","234","2024-01-09","2.32","1","5","12",NULL
"10498994","安静 干净 出行方便","39975197","Lily",NULL,"Rocklea - Acacia Ridge","-27.55513","153.01679","Private room","150","1","0",NULL,NULL,"1","365","0",NULL
"10604439","Penthouse studio, relax - your own rooftop balcony","9158379","Flasta",NULL,"South Brisbane","-27.483686447143555","153.02978515625","Entire home/apt","159","1","936","2024-06-02","9.18","1","143","98",NULL
"10636615","West end Amazing Location !!","17391317","Sonya",NULL,"South Brisbane","-27.48035","153.01562","Entire home/apt","135","5","110","2024-03-27","1.11","2","0","2",NULL
"10709924","Tropical Studio Apartment","32526618","Peter",NULL,"Fortitude Valley","-27.46079","153.03171","Entire home/apt","264","2","243","2023-07-30","2.41","1","90","3",NULL
"10795399","Central Queen Bed with 4KTV, Parking Gym and Spa","36099644","Norman",NULL,"Albion","-27.42697","153.04459","Private room","56","1","10","2024-04-27","0.1","7","365","7",NULL
"10834023","Plantation Art House 4 bedroom 4 bathroom","3761530","Meg",NULL,"West End","-27.48307","153.00522","Entire home/apt","409","3","86","2024-05-06","0.87","1","116","26",NULL
"11003332","Clean and Fresh Studio room","22433060","Christie",NULL,"Paddington - Milton","-27.47002","153.00474","Entire home/apt","127","3","262","2024-04-28","3.42","3","67","33",NULL
"11120987","SouthBank Parklands & City. Nice apartment","48206443","Maria",NULL,"South Brisbane","-27.47128","153.01611","Entire home/apt","184","1","112","2024-04-07","1.19","8","46","25",NULL
"11150059","Spacious Studio Apartments Brisbane","3202696","Peter",NULL,"Spring Hill","-27.46358","153.02929","Entire home/apt","150","5","31","2023-11-23","0.31","14","317","1",NULL
"11207986","Luxury Waterfront 3BR Apartment","47011567","Margo",NULL,"Kangaroo Point","-27.46718","153.0365","Entire home/apt","363","2","288","2024-05-23","2.89","1","146","60",NULL
"11262892","Room for rent in a shared house","56210956","Ahmed",NULL,"Alderley","-27.424844316085355","152.99733520392738","Private room","76","1","1","2024-04-18","0.59","1","242","1",NULL
"11282749","Cockatoo's Rest Bed & Breakfast","16759451","Meryl",NULL,"Enoggera Reservoir","-27.44867","152.92868","Entire home/apt","120","2","103","2024-05-26","1.03","1","36","10",NULL
"11323399","Luxury 2 bedroom 2 bathroom Penthouse Apartment","16888971","Richard",NULL,"Fortitude Valley","-27.45246","153.03766","Entire home/apt","202","4","121","2023-06-21","1.52","1","23","2",NULL
"11397376","Spacious Studio Apartments","3202696","Peter",NULL,"Spring Hill","-27.46194","153.0293","Entire home/apt","150","5","45","2024-04-01","0.46","14","317","3",NULL
"11408052","Modern Studio Apt | Central location | Fast Wi-Fi","2887711","David",NULL,"Newstead - Bowen Hills","-27.45186","153.03242","Entire home/apt","99","3","7","2024-05-20","0.19","1","56","5",NULL
"11442338","The Hidden Flower: A Spacious Poolside Abode","519005019","Rudi And Ish",NULL,"Auchenflower","-27.4769","152.99632","Entire home/apt","122","3","91","2024-05-10","0.91","28","244","13",NULL
"11601274","Self contained . Bedroom, lounge &kitchenette","58419132","Aaneta",NULL,"Wishart","-27.54872","153.1064","Entire home/apt","100","7","0",NULL,NULL,"1","179","0",NULL
"11605664","Unwind and relax","61349202","Jason",NULL,"Bald Hills","-27.30665","153.0155","Private room","250","1","1","2016-04-19","0.01","1","365","0",NULL
"11608122","Ground floor studio with access to patio.","27727175","Storm",NULL,"Moorooka","-27.52883529663086","153.02272033691406","Private room","84","4","57","2024-05-27","0.57","2","269","13",NULL
"11639606","MILTON MEWS STUDIO 2. Auchenflower. A RYLANCE HOME","4206298","Jennifer",NULL,"Auchenflower","-27.47222","152.98909","Entire home/apt","125","28","9","2024-02-21","0.09","18","349","1",NULL
"11656885","南北通透交通便利独栋","50353108","Rosy",NULL,"Macgregor (Qld)","-27.55306","153.06938","Private room","94","1","19","2024-05-18","0.92","2","365","6",NULL
"11739321","Inner City Stunning Views 2 Storey Sky Home","60830592","Jonathan",NULL,"Fortitude Valley","-27.46177","153.03189","Entire home/apt","314","3","213","2024-05-20","2.13","1","321","15",NULL
"11741632","Bardon Luxury Garden Apartment","62449319","Elizabeth",NULL,"Bardon","-27.45992","152.98837","Entire home/apt","223","2","197","2024-05-31","1.99","1","289","34",NULL
"11989216","Spacious Hideaway Retreat, Pool , Spa,  Acreage","46505576","Brookfield Retreat",NULL,"Brookfield - Kenmore Hills","-27.51128","152.92249","Entire home/apt","900","3","176","2024-04-14","1.77","4","256","14",NULL
"11993112","One Bedroom Apartment at Pegasus Hamilton","64123007","Pegasus Motor Inn",NULL,"Ascot","-27.43339","153.07085","Entire home/apt","211","1","37","2024-04-06","0.78","2","362","6",NULL
"12086853","Master bedroom 5kmCBD (AIRPORT)","37444252","Renee And Kylie",NULL,"Wooloowin - Lutwyche","-27.4167","153.04759","Private room","150","7","0",NULL,NULL,"1","358","0",NULL
"12092900","Room with a beautiful view","64824141","Zara",NULL,"Highgate Hill","-27.48884","153.0108","Private room",NULL,"8","181","2024-05-27","1.82","1","0","11",NULL
"12140942","Walk to CBD / Fortitude Valley, secure park, Wi-fi","47445263","Jacob",NULL,"Spring Hill","-27.46262","153.02884","Entire home/apt",NULL,"3","206","2024-05-20","2.1","2","2","21",NULL
"12157469","Island Retreat","65288413","Page",NULL,"Moreton Island","-27.35446","153.41939","Entire home/apt","300","3","40","2023-12-15","0.41","1","192","1",NULL
"12174938","Private bedroom with own bathroom.","65410155","Sara And Carl",NULL,"Morningside - Seven Hills","-27.47227","153.07243","Private room","85","3","156","2024-05-23","1.57","1","169","14",NULL
"12196161","City Rainforest Retreat","8296009","Eileen",NULL,"Highgate Hill","-27.48966","153.01659","Entire home/apt","119","200","23","2018-02-13","0.23","1","365","0",NULL
"12252426","""THE BIRDCAGE"" Cowan Cowan","30558520","Paula",NULL,"Moreton Island","-27.12733","153.3661","Entire home/apt","489","5","2","2023-03-26","0.04","28","60","0",NULL
"12291669","Modern Eco Tiny House","21988677","Sarah",NULL,"Yeronga","-27.51423","153.02389","Entire home/apt","115","2","104","2024-06-03","1.06","1","277","25",NULL
"12293704","1 bedroom unit. 1 car. Exclusive use of property","20247203","Helen",NULL,"Woolloongabba","-27.48869","153.03071","Entire home/apt","200","3","11","2018-03-24","0.11","3","26","0",NULL
"12396395","Spacious and conveniently located granny flat","24532283","Trent",NULL,"Sunnybank Hills","-27.58465","153.05333","Entire home/apt","167","4","148","2024-06-01","1.5","2","21","14",NULL
"12411093","1 Bedroom Suite - Lift access","67032853","Zhao",NULL,"Hamilton (Qld)","-27.43573","153.07171","Entire home/apt","269","1","8","2019-07-06","0.09","3","310","0",NULL
"12436472","Annexe Apartments 2 Bedroom Apartment with balcony","67281483","Shouyi",NULL,"Newstead - Bowen Hills","-27.446821","153.030182","Entire home/apt","279","1","418","2024-06-02","5.02","6","167","115",NULL
"12496864","Self-contained Apartment with Wonderful River View","50845468","Fiona",NULL,"Auchenflower","-27.47955","152.99823","Private room","182","3","3","2018-11-20","0.03","17","90","0",NULL
