"listing_id","total_days","booked_days","occupancy_rate","average_rating","number_of_reviews"
"8216920","365","324","0.8876712328767123","0","0"
"48233814","365","55","0.1506849315068493","0","0"
"28251314","365","277","0.7589041095890411","0","0"
"42910304","365","230","0.6301369863013698","0","0"
"49532860","365","191","0.5232876712328767","0","0"
"21756159","365","346","0.947945205479452","0","0"
"36468641","365","0","0","0","0"
"50386685","365","365","1","0","0"
"3106175","365","0","0","0","0"
"40097537","365","2","0.005479452054794521","0","0"
"3147546","365","7","0.019178082191780823","0","0"
"11601274","365","186","0.5095890410958904","0","0"
